"","x","y","land_perc","temp","prec","grad","fore","diversity","diversity_PASS","active","upper","lower","right","left","upper_left","upper_right","lower_left","lower_right"
"526",770134.80776492,792528.917617946,0.249724546541099,292.851365072394,23.32468868045,6.27310207693665,757808.764367319,0.70353982300885,0.535433070866142,1,1,0,0,1,1,1,0,0
"527",872540.405530102,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"528",974946.003295283,792528.917617946,0.254170688353507,293.055575585368,21.5731126663581,5.51895653001882,1238484.7576194,0.548672566371681,0.425196850393701,1,1,0,1,0,1,1,0,0
"529",1077351.60106046,792528.917617946,0.40794736764848,293.140440183185,20.5885836716247,3.90454227145125,1527998.10275764,0.646017699115044,0.496062992125984,1,1,0,1,1,1,1,0,0
"530",1179757.19882564,792528.917617946,0.309918523252122,293.312021590536,19.344239936488,3.17620761991884,1467318.04238398,0.561946902654867,0.448818897637795,1,1,0,1,1,1,1,0,0
"531",1282162.79659083,792528.917617946,0.742038076715476,293.977228439757,18.6809659444338,3.03131127798038,1212821.59051804,0.601769911504425,0.425196850393701,1,1,0,1,1,1,1,0,1
"532",1384568.39435601,792528.917617946,0.945289056739735,294.664097970588,18.2410102429744,4.68234270094562,1066036.62462358,0.592920353982301,0.425196850393701,1,1,1,1,1,1,0,0,1
"533",1486973.99212119,792528.917617946,0.279431233154722,295.511887561129,18.3128406788813,2.53509225301092,775372.048646569,0.579646017699115,0.37007874015748,1,0,1,0,1,1,0,1,1
"534",1589379.58988637,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"535",1691785.18765155,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"536",1794190.78541673,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"537",1896596.38318191,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"538",1999001.98094709,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"539",2101407.57871227,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"540",2203813.17647746,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"541",-2302033.12519051,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"542",-2199627.52742533,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"543",-2097221.92966015,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"544",-1994816.33189497,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"545",-1892410.73412979,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"546",-1790005.13636461,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"547",-1687599.53859943,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"548",-1585193.94083425,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"549",-1482788.34306906,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"550",-1380382.74530388,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"551",-1277977.1475387,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"552",-1175571.54977352,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"553",-1073165.95200834,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"554",-970760.354243158,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"555",-868354.756477977,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"556",-765949.158712796,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"557",-663543.560947615,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"558",-561137.963182434,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"559",-458732.365417253,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"560",-356326.767652072,586194.96950376,0.84481221366416,295.399939638932,7.75600581206961,5.97032572355655,2461.76794058853,0.663716814159292,0.62992125984252,1,1,0,1,0,1,1,0,1
"561",-253921.16988689,586194.96950376,1,295.172315239448,9.09610438415429,6.26599914919346,2339.00642358458,0.65929203539823,0.598425196850394,1,1,1,1,1,1,1,0,1
"562",-151515.57212171,586194.96950376,0.911663335531863,294.978267927981,11.314853210628,4.29461265670257,2836.0522944989,0.800884955752212,0.669291338582677,1,1,1,1,1,1,1,1,0
"563",-49109.9743565284,586194.96950376,0.447113451008048,294.67703654942,14.678318422772,1.73987545418152,8600.48654051776,0.721238938053097,0.52755905511811,1,1,0,1,1,1,1,1,0
"564",53295.6234086528,586194.96950376,0.206099825627169,294.447236261221,16.7433612409372,1.93633995202367,36966.72293813,0.632743362831858,0.417322834645669,1,1,0,0,1,1,1,0,0
"565",155701.221173834,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"566",258106.818939015,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"567",360512.416704196,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"568",462918.014469377,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"569",565323.612234558,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"570",667729.20999974,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"571",770134.80776492,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"572",872540.405530102,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"573",974946.003295283,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"574",1077351.60106046,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"575",1179757.19882564,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"576",1282162.79659083,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"577",1384568.39435601,586194.96950376,0.846947941891211,296.091817406634,18.7146304643972,2.96052018824782,337790.734717373,0.63716814159292,0.440944881889764,1,1,0,1,0,1,1,0,1
"578",1486973.99212119,586194.96950376,0.962789761002646,296.157989560355,17.6552706851143,1.76709420301748,203812.564854218,0.570796460176991,0.37007874015748,1,1,1,1,1,1,0,0,1
"579",1589379.58988637,586194.96950376,0.291269044460348,296.903418733765,19.8375621514903,1.23805361526506,57860.262404052,0.566371681415929,0.346456692913386,1,0,1,0,1,1,0,1,0
"580",1691785.18765155,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"581",1794190.78541673,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"582",1896596.38318191,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"583",1999001.98094709,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"584",2101407.57871227,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"585",2203813.17647746,586194.96950376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"586",-2302033.12519051,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"587",-2199627.52742533,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"588",-2097221.92966015,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"589",-1994816.33189497,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"590",-1892410.73412979,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"591",-1790005.13636461,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"592",-1687599.53859943,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"593",-1585193.94083425,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"594",-1482788.34306906,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"595",-1380382.74530388,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"596",-1277977.1475387,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"597",-1175571.54977352,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"598",-1073165.95200834,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"599",-970760.354243158,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"600",-868354.756477977,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"601",-765949.158712796,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"602",-663543.560947615,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"603",-561137.963182434,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"604",-458732.365417253,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"605",-356326.767652072,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"606",-253921.16988689,379861.021389575,0.615190779088562,296.499234811227,7.97672713910251,4.45800033407833,253.788559171903,0.619469026548673,0.62992125984252,1,1,0,1,0,1,1,0,0
"607",-151515.57212171,379861.021389575,0.463787498907989,296.3584009272,9.36198807678339,1.19217320516321,5659.30556165085,0.792035398230089,0.598425196850394,1,1,0,0,1,1,1,0,0
"608",-49109.9743565284,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"609",53295.6234086528,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"610",155701.221173834,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"611",258106.818939015,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"612",360512.416704196,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"613",462918.014469377,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"614",565323.612234558,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"615",667729.20999974,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"616",770134.80776492,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"617",872540.405530102,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"618",974946.003295283,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"619",1077351.60106046,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"620",1179757.19882564,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"621",1282162.79659083,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"622",1384568.39435601,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"623",1486973.99212119,379861.021389575,0.419415191919551,297.582856231221,18.9496961331518,1.570941063576,57782.0636853829,0.513274336283186,0.330708661417323,1,1,0,1,0,1,1,0,0
"624",1589379.58988637,379861.021389575,0.294719651940274,297.904585521354,19.2296945494047,1,14178.7531841669,0.566371681415929,0.322834645669291,1,1,0,0,1,1,0,0,0
"625",1691785.18765155,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"626",1794190.78541673,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"627",1896596.38318191,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"628",1999001.98094709,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"629",2101407.57871227,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"630",2203813.17647746,379861.021389575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
